SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,NAN
10050069,1240,250,2,0.6,448,5,180,2,2,366,0.15789473684210525,250,3,1,480,0.043859649122807015,250,2,2,801,0.18421052631578946,250,3,2,1116,0.2631578947368421,250,1,1,1518,0.3508771929824561,
10030171,912,249,2,0.6,698,5,133,2,2,306,0.09420289855072464,250,3,2,779,0.12318840579710146,250,3,1,967,0.21014492753623187,250,2,2,1627,0.21739130434782608,250,1,1,1709,0.35507246376811596,
10030171,929,224,2,0.2,483,5,156,2,1,531,0.12727272727272726,250,3,1,1381,0.17272727272727273,250,3,1,1406,0.24545454545454545,250,2,2,1627,0.17272727272727273,250,1,1,1709,0.2818181818181818,
10030171,1090,22,2,0.2,119,5,23,2,1,86,0.15517241379310345,29,2,2,135,0.1206896551724138,250,3,1,603,0.3275862068965517,250,1,1,1312,0.3448275862068966,250,3,1,1797,0.05172413793103448,
10010101,1762,198,1,0.0,497,5,94,2,1,291,0.16964285714285715,250,1,1,910,0.17857142857142858,250,2,1,984,0.19642857142857142,250,1,1,1092,0.22321428571428573,250,0,0,2741,0.23214285714285715,
10010101,11,112,2,0.0,188,5,71,3,1,123,0.19696969696969696,52,3,1,201,0.16666666666666666,250,2,1,360,0.22727272727272727,227,1,1,573,0.21212121212121213,250,2,1,1680,0.19696969696969696,
10010101,67,250,2,0.0,723,5,250,2,1,360,0.2835820895522388,250,1,1,391,0.1417910447761194,250,3,1,551,0.19402985074626866,250,3,1,1150,0.14925373134328357,250,2,1,1581,0.23134328358208955,
10010101,1604,66,2,0.0,267,5,56,3,1,245,0.1282051282051282,250,3,1,529,0.1794871794871795,250,2,1,1184,0.2692307692307692,250,2,1,1256,0.2692307692307692,250,1,1,1264,0.15384615384615385,
10010101,1692,111,2,0.0,265,5,32,2,1,175,0.046511627906976744,250,3,1,359,0.20930232558139536,250,3,1,459,0.19767441860465115,250,1,1,910,0.29069767441860467,250,2,1,1184,0.2558139534883721,
10010101,1696,242,2,0.2,577,5,150,2,2,385,0.15254237288135594,250,3,1,531,0.19491525423728814,250,2,1,757,0.2033898305084746,250,1,1,758,0.2288135593220339,250,1,1,1264,0.22033898305084745,
10010101,1718,91,2,0.2,231,5,50,2,1,172,0.17105263157894737,150,2,2,385,0.13157894736842105,250,1,1,758,0.17105263157894737,250,3,1,1136,0.27631578947368424,250,2,1,1680,0.25,
10010101,1721,32,2,0.0,175,5,25,3,1,80,0.140625,111,2,1,265,0.0625,94,2,1,291,0.171875,250,3,1,359,0.3125,250,1,1,910,0.3125,
10050056,864,62,1,0.8,303,5,33,2,2,390,0.10714285714285714,7,1,0,460,0.2261904761904762,48,2,2,530,0.2619047619047619,60,1,2,625,0.05952380952380952,250,0,0,2463,0.34523809523809523,
10050056,938,128,1,0.0,384,5,159,2,1,329,0.17,250,1,1,444,0.17,250,2,1,520,0.2,250,1,1,916,0.25,250,0,0,2463,0.21,
10050056,945,192,1,0.2,643,5,250,1,1,444,0.13846153846153847,250,2,1,516,0.14615384615384616,60,1,2,625,0.13076923076923078,250,2,1,1889,0.3,250,0,0,2463,0.2846153846153846,
10050056,822,92,2,0.2,149,5,181,1,1,616,0.1896551724137931,250,2,1,747,0.27586206896551724,250,2,1,854,0.27586206896551724,7,1,0,862,0.13793103448275862,250,3,1,994,0.1206896551724138,
10050056,861,91,2,0.8,220,5,81,3,2,224,0.15384615384615385,48,2,2,530,0.28205128205128205,92,3,2,550,0.10256410256410256,60,1,2,625,0.21794871794871795,250,2,1,977,0.24358974358974358,
10050056,921,250,2,0.2,516,5,60,1,2,625,0.24107142857142858,192,1,1,643,0.16964285714285715,250,3,1,725,0.25892857142857145,250,2,1,977,0.25,250,2,1,1889,0.08035714285714286,
10050056,943,80,2,0.0,129,5,163,2,1,276,0.14035087719298245,159,2,1,329,0.12280701754385964,250,3,1,449,0.14035087719298245,250,3,1,728,0.2982456140350877,250,1,1,916,0.2982456140350877,
10050056,1001,250,2,0.2,436,5,250,1,1,444,0.17647058823529413,250,2,1,520,0.21568627450980393,250,3,2,535,0.22549019607843138,250,3,1,682,0.0784313725490196,250,2,1,1889,0.30392156862745096,
10030185,779,19,1,0.4,82,5,21,2,2,534,0.1956521739130435,250,2,1,830,0.17391304347826086,250,1,1,941,0.2608695652173913,20,1,2,1249,0.15217391304347827,250,0,0,2644,0.21739130434782608,
10030185,901,113,1,0.0,440,5,119,1,1,396,0.17,166,2,1,419,0.17,82,1,1,436,0.05,250,2,1,1295,0.29,250,0,0,2644,0.32,
10030185,709,177,2,0.4,492,5,21,2,2,534,0.1875,250,3,1,571,0.07142857142857142,250,2,1,1246,0.23214285714285715,20,1,2,1249,0.17857142857142858,250,3,1,1251,0.33035714285714285,
10030185,784,250,2,0.0,626,5,194,3,1,343,0.1640625,250,3,1,1088,0.1015625,250,1,1,1182,0.1171875,250,2,1,1469,0.28125,250,2,1,1484,0.3359375,
10030185,918,166,2,0.0,419,5,119,1,1,396,0.25,113,1,1,440,0.1574074074074074,250,3,1,632,0.2037037037037037,250,2,1,1191,0.2037037037037037,250,2,1,1295,0.18518518518518517,
10010137,407,46,1,0.4,179,5,13,1,1,26,0.04285714285714286,71,1,2,319,0.2,220,2,1,497,0.2857142857142857,250,2,2,814,0.14285714285714285,250,0,0,2174,0.32857142857142857,
10010137,510,46,1,0.0,182,5,48,1,1,270,0.027777777777777776,250,2,1,601,0.1527777777777778,250,2,1,757,0.3333333333333333,250,1,1,1473,0.2916666666666667,250,0,0,2174,0.19444444444444445,
10010137,404,56,2,0.0,166,5,250,2,1,208,0.19117647058823528,237,1,1,293,0.1323529411764706,88,2,1,309,0.17647058823529413,122,3,1,322,0.2647058823529412,250,1,1,499,0.23529411764705882,
10010137,435,241,2,0.0,448,5,250,2,1,208,0.18518518518518517,237,1,1,293,0.046296296296296294,250,1,1,686,0.3148148148148148,250,3,1,964,0.3055555555555556,250,2,1,1229,0.14814814814814814,
10010137,453,149,2,0.4,409,5,60,2,1,154,0.16964285714285715,71,1,2,319,0.0625,250,2,2,866,0.20535714285714285,250,3,1,1462,0.24107142857142858,250,1,1,1473,0.32142857142857145,
10010137,569,19,2,0.4,73,5,172,2,2,594,0.2727272727272727,250,3,2,907,0.20454545454545456,250,3,1,1008,0.13636363636363635,250,1,1,1148,0.13636363636363635,250,2,1,1566,0.25,
10030149,1489,86,2,0.4,191,5,190,3,1,481,0.19444444444444445,250,3,1,540,0.1111111111111111,243,2,2,725,0.2777777777777778,11,1,2,911,0.125,250,2,1,1749,0.2916666666666667,
10030149,1613,156,2,0.2,220,5,250,2,1,408,0.13157894736842105,250,3,2,452,0.3026315789473684,250,1,1,541,0.27631578947368424,250,2,1,632,0.14473684210526316,250,3,1,1025,0.14473684210526316,
10030149,1687,144,2,0.4,258,5,185,3,1,345,0.23170731707317074,250,2,2,396,0.06097560975609756,250,3,1,431,0.21951219512195122,250,2,1,632,0.17073170731707318,250,1,2,1722,0.3170731707317073,
10030149,1766,140,2,0.4,404,5,166,3,1,497,0.09259259259259259,250,2,1,703,0.2222222222222222,250,3,2,943,0.24074074074074073,250,2,1,1585,0.23148148148148148,250,1,2,1722,0.21296296296296297,
10050002,693,120,1,0.0,348,5,89,2,1,275,0.10869565217391304,161,1,1,370,0.17391304347826086,197,2,1,416,0.1956521739130435,250,1,1,1586,0.2717391304347826,250,0,0,2765,0.25,
10050002,694,161,1,0.0,370,5,96,2,1,345,0.20652173913043478,120,1,1,348,0.17391304347826086,197,2,1,416,0.15217391304347827,250,1,1,2121,0.17391304347826086,250,0,0,2765,0.29347826086956524,
10050002,710,50,1,0.2,223,5,1,1,0,467,0.3717948717948718,175,1,1,566,0.1794871794871795,247,2,1,627,0.28205128205128205,250,2,1,1202,0.11538461538461539,250,0,0,2765,0.05128205128205128,
10050002,809,180,1,0.2,297,5,153,1,1,378,0.12222222222222222,97,1,1,408,0.25555555555555554,166,2,1,480,0.1,250,2,2,1515,0.3111111111111111,250,0,0,2765,0.2111111111111111,
10050002,605,144,2,0.0,378,5,89,2,1,275,0.14130434782608695,250,3,1,423,0.20652173913043478,250,3,1,1289,0.17391304347826086,250,2,1,1504,0.2717391304347826,250,1,1,1586,0.20652173913043478,
10050002,624,89,2,0.0,275,5,120,1,1,348,0.12195121951219512,144,2,1,378,0.15853658536585366,197,2,1,416,0.18292682926829268,250,3,1,423,0.21951219512195122,250,1,1,1586,0.3170731707317073,
10050002,695,96,2,0.0,345,5,16,2,1,90,0.1,161,1,1,370,0.2111111111111111,197,2,1,416,0.2,250,3,1,1409,0.25555555555555554,250,1,1,2121,0.23333333333333334,
10050002,759,92,2,0.0,337,5,45,3,1,132,0.06976744186046512,250,3,1,486,0.22093023255813954,250,2,1,860,0.1744186046511628,250,2,1,1372,0.27906976744186046,250,1,1,2121,0.2558139534883721,
10050002,817,73,2,0.2,242,5,39,3,1,164,0.09210526315789473,1,1,0,232,0.039473684210526314,153,1,1,378,0.3026315789473684,250,2,1,576,0.27631578947368424,250,2,1,850,0.2894736842105263,
10010108,51,250,1,0.2,730,5,250,2,2,452,0.1044776119402985,250,1,1,753,0.20149253731343283,250,2,1,1032,0.15671641791044777,250,1,1,1356,0.26865671641791045,250,0,0,2709,0.26865671641791045,
10010108,67,101,1,0.2,359,5,61,2,1,260,0.1326530612244898,168,1,1,462,0.1836734693877551,250,2,1,502,0.1836734693877551,166,1,2,1116,0.2653061224489796,250,0,0,2709,0.23469387755102042,
10010108,1709,73,1,0.2,261,5,26,2,1,104,0.10975609756097561,35,2,1,185,0.2073170731707317,45,1,2,679,0.2804878048780488,250,1,1,956,0.12195121951219512,250,0,0,2709,0.2804878048780488,
10010108,1728,110,1,0.2,360,5,134,2,1,280,0.07547169811320754,45,1,2,679,0.10377358490566038,250,1,1,1356,0.33962264150943394,250,2,1,1577,0.2358490566037736,250,0,0,2709,0.24528301886792453,
10010108,48,71,2,0.2,294,5,211,3,1,448,0.15476190476190477,250,3,1,471,0.15476190476190477,250,2,1,1012,0.27380952380952384,250,2,1,1052,0.3333333333333333,166,1,2,1116,0.08333333333333333,
10010108,145,37,2,0.0,156,5,33,2,1,161,0.06060606060606061,168,1,1,462,0.13636363636363635,250,2,1,542,0.16666666666666666,250,1,1,753,0.3333333333333333,250,3,1,1874,0.30303030303030304,
10010108,1672,26,2,0.2,104,5,35,2,1,185,0.2,73,1,1,261,0.18,212,2,1,502,0.2,45,1,2,679,0.18,250,2,1,1380,0.24,
10010108,1686,44,2,0.0,98,5,86,3,1,237,0.16666666666666666,161,3,1,380,0.125,250,1,1,956,0.25,250,2,1,1052,0.22916666666666666,250,2,1,1380,0.22916666666666666,
10010108,1698,134,2,0.0,280,5,110,1,1,360,0.0851063829787234,198,3,1,519,0.13829787234042554,250,2,1,896,0.23404255319148937,250,1,1,1356,0.18085106382978725,250,2,1,1577,0.3617021276595745,
10050005,813,105,2,0.2,116,5,112,2,1,263,0.14,250,2,2,657,0.28,250,3,1,673,0.28,250,3,1,902,0.2,250,1,1,1098,0.1,
10050005,840,112,2,0.0,263,5,105,2,1,116,0.07954545454545454,159,3,1,434,0.20454545454545456,250,3,1,673,0.20454545454545456,250,2,1,724,0.125,250,1,1,1098,0.38636363636363635,
10050005,1005,93,2,0.0,214,5,80,1,1,217,0.15853658536585366,173,2,1,594,0.25609756097560976,250,3,1,1084,0.13414634146341464,250,1,1,1183,0.13414634146341464,250,2,1,1201,0.3170731707317073,
10030182,1030,60,1,0.0,179,5,48,2,1,162,0.2777777777777778,185,1,1,336,0.2638888888888889,250,2,1,1118,0.041666666666666664,250,1,1,1216,0.09722222222222222,250,0,0,2508,0.3194444444444444,
10030182,1143,234,1,0.0,429,5,29,1,1,137,0.19672131147540983,52,2,1,169,0.09836065573770492,71,2,1,355,0.2459016393442623,117,1,1,478,0.12295081967213115,250,0,0,2508,0.3360655737704918,
10030182,1070,29,2,0.0,89,5,101,2,1,107,0.22727272727272727,72,1,1,144,0.11363636363636363,91,3,1,280,0.25,238,3,1,521,0.13636363636363635,250,2,1,874,0.2727272727272727,
10030182,1078,34,2,0.0,187,5,96,3,1,211,0.2647058823529412,138,3,1,259,0.14705882352941177,83,2,1,363,0.04411764705882353,250,2,1,776,0.17647058823529413,250,1,1,1216,0.36764705882352944,
10030182,1140,52,2,0.0,169,5,71,2,1,355,0.29411764705882354,250,2,1,409,0.22058823529411764,234,1,1,429,0.17647058823529413,117,1,1,478,0.1323529411764706,250,3,1,1677,0.17647058823529413,
10030182,1161,71,2,0.0,355,5,29,1,1,137,0.01020408163265306,52,2,1,169,0.20408163265306123,234,1,1,429,0.30612244897959184,250,2,1,779,0.2857142857142857,250,3,1,1677,0.19387755102040816,
10030182,1184,250,2,0.0,711,5,250,2,1,444,0.09701492537313433,181,3,1,461,0.1865671641791045,250,3,1,720,0.23134328358208955,250,2,1,912,0.20149253731343283,250,1,1,1280,0.2835820895522388,
10050033,691,151,1,0.2,219,5,168,2,2,217,0.15789473684210525,250,2,1,299,0.09210526315789473,154,1,1,469,0.25,250,1,1,656,0.2894736842105263,250,0,0,2305,0.21052631578947367,
10050033,720,154,1,0.2,469,5,89,2,2,154,0.10909090909090909,151,1,1,219,0.17272727272727273,250,2,1,299,0.18181818181818182,250,1,1,1088,0.23636363636363636,250,0,0,2305,0.3,
10050033,558,40,2,0.4,132,5,1,2,2,59,0.11290322580645161,250,3,1,413,0.24193548387096775,170,1,1,414,0.3225806451612903,120,3,1,574,0.16129032258064516,250,2,2,600,0.16129032258064516,
10050033,775,73,2,0.2,316,5,42,2,2,127,0.14772727272727273,250,3,1,410,0.20454545454545456,250,3,1,530,0.18181818181818182,250,1,1,1088,0.29545454545454547,250,2,1,1990,0.17045454545454544,
10010130,664,117,1,0.0,284,5,104,1,1,313,0.20238095238095238,230,2,1,430,0.13095238095238096,250,2,1,812,0.20238095238095238,250,1,1,870,0.2619047619047619,250,0,0,2623,0.20238095238095238,
10010130,530,152,2,0.0,458,5,250,2,1,635,0.14423076923076922,250,2,1,769,0.07692307692307693,250,1,1,1138,0.22115384615384615,250,1,1,1316,0.25961538461538464,250,3,1,1985,0.2980769230769231,
10010130,539,148,2,0.0,314,5,132,3,1,286,0.13953488372093023,250,2,1,325,0.26744186046511625,250,3,1,599,0.23255813953488372,250,1,1,624,0.20930232558139536,250,2,1,630,0.1511627906976744,
10010130,600,48,2,0.0,151,5,46,3,1,118,0.14285714285714285,107,2,1,151,0.2571428571428571,250,2,1,625,0.11428571428571428,250,1,1,870,0.11428571428571428,250,1,1,1138,0.37142857142857144,
10010130,604,99,2,0.0,289,5,147,2,1,336,0.1,250,2,1,605,0.1111111111111111,250,3,1,876,0.23333333333333334,250,3,1,1307,0.25555555555555554,250,1,1,2069,0.3,
10010130,623,107,2,0.0,151,5,46,3,1,118,0.11290322580645161,48,2,1,151,0.2903225806451613,250,2,1,586,0.06451612903225806,250,1,1,870,0.22580645161290322,250,3,1,1187,0.3064516129032258,
10010130,648,147,2,0.0,336,5,35,3,1,125,0.13333333333333333,99,2,1,289,0.1,250,2,1,504,0.2222222222222222,250,3,1,876,0.18888888888888888,250,1,1,2069,0.35555555555555557,
10010130,673,92,2,0.0,333,5,66,2,1,175,0.10227272727272728,250,2,1,504,0.22727272727272727,250,1,1,1145,0.23863636363636365,250,3,1,1166,0.22727272727272727,250,1,1,2069,0.20454545454545456,
10030176,591,250,1,0.0,673,5,148,2,1,362,0.21641791044776118,250,1,1,720,0.11940298507462686,250,1,1,835,0.2835820895522388,250,2,1,990,0.1791044776119403,250,0,0,2217,0.20149253731343283,
10030176,683,250,1,0.0,448,5,250,2,1,511,0.0847457627118644,250,2,1,634,0.0847457627118644,250,1,1,693,0.3305084745762712,250,1,1,1100,0.3474576271186441,250,0,0,2217,0.15254237288135594,
10030176,576,148,2,0.2,362,5,181,3,2,338,0.09183673469387756,250,1,1,673,0.29591836734693877,250,1,1,720,0.1326530612244898,250,2,1,973,0.336734693877551,250,2,1,990,0.14285714285714285,
10030176,626,166,2,0.0,311,5,250,3,1,621,0.17391304347826086,250,2,1,823,0.03260869565217391,250,2,1,1000,0.1956521739130435,250,3,1,1111,0.32608695652173914,250,1,1,1259,0.2717391304347826,
10030176,722,170,2,0.0,451,5,207,2,1,311,0.1574074074074074,250,2,1,823,0.3148148148148148,250,3,1,1046,0.12037037037037036,250,1,1,1175,0.2037037037037037,250,2,1,1281,0.2037037037037037,
10030176,754,58,2,0.2,98,5,77,3,1,359,0.28,250,2,1,872,0.2,250,3,2,1132,0.1,250,1,1,1175,0.16,250,2,1,1281,0.26,
10050034,1101,239,1,0.2,661,5,28,1,1,103,0.08461538461538462,250,2,1,892,0.18461538461538463,250,1,1,933,0.19230769230769232,250,2,2,1219,0.2,250,0,0,2610,0.3384615384615385,
10050034,965,162,2,0.0,253,5,182,3,1,351,0.24358974358974358,250,3,1,515,0.23076923076923078,250,2,1,672,0.16666666666666666,244,1,1,819,0.28205128205128205,250,2,1,821,0.07692307692307693,
10050034,1083,250,2,0.0,616,5,250,2,1,257,0.1271186440677966,230,3,1,592,0.2288135593220339,250,2,1,697,0.19491525423728814,250,1,1,1307,0.2457627118644068,250,3,1,1418,0.2033898305084746,
10050034,1091,250,2,0.0,600,5,115,1,1,393,0.225,250,2,1,697,0.19166666666666668,250,1,1,933,0.175,250,2,1,1228,0.2,250,1,1,1307,0.20833333333333334,
10050034,1157,16,2,0.0,71,5,14,3,1,48,0.20454545454545456,250,3,1,537,0.2727272727272727,250,2,1,892,0.1590909090909091,250,1,1,933,0.22727272727272727,250,2,1,1228,0.13636363636363635,
10010112,507,124,1,0.0,315,5,76,2,1,206,0.1111111111111111,250,2,1,503,0.24444444444444444,198,1,1,507,0.16666666666666666,250,1,1,993,0.34444444444444444,250,0,0,2418,0.13333333333333333,
10010112,530,224,1,0.0,493,5,198,1,1,507,0.1206896551724138,250,1,1,683,0.08620689655172414,250,2,1,1250,0.29310344827586204,250,2,1,1399,0.19827586206896552,250,0,0,2418,0.3017241379310345,
10010112,505,134,2,0.0,390,5,2,2,1,12,0.02,250,2,1,640,0.27,250,3,1,751,0.13,250,1,1,993,0.29,250,3,1,2333,0.29,
10010112,568,250,2,0.2,521,5,104,2,1,275,0.16071428571428573,215,3,2,372,0.21428571428571427,250,2,1,640,0.21428571428571427,250,1,1,993,0.16071428571428573,250,1,1,993,0.25,
10010112,586,230,2,0.0,351,5,131,2,1,402,0.14130434782608695,243,3,1,595,0.22826086956521738,250,1,1,683,0.15217391304347827,250,3,1,1220,0.17391304347826086,250,2,1,1399,0.30434782608695654,
10010112,592,104,2,0.2,275,5,215,3,2,372,0.125,250,3,1,396,0.1875,145,2,1,503,0.2875,250,2,1,521,0.225,250,1,1,993,0.175,
10010112,609,131,2,0.0,402,5,230,2,1,351,0.125,243,3,1,595,0.16346153846153846,250,1,1,676,0.20192307692307693,250,1,1,683,0.3173076923076923,250,2,1,858,0.19230769230769232,
10010112,637,52,2,0.0,134,5,2,2,1,10,0.06896551724137931,66,1,1,335,0.29310344827586204,145,2,1,503,0.1724137931034483,250,1,1,993,0.13793103448275862,250,3,1,1530,0.3275862068965517,
10010112,663,2,2,0.0,10,5,52,2,1,134,0.2857142857142857,66,1,1,335,0.2857142857142857,250,2,1,633,0.21428571428571427,250,3,1,1277,0.14285714285714285,250,3,1,1530,0.07142857142857142,
10030140,1655,88,1,0.4,262,5,13,2,2,73,0.05263157894736842,184,1,1,427,0.15789473684210525,160,2,2,566,0.2894736842105263,250,1,1,611,0.14473684210526316,250,0,0,2825,0.35526315789473684,
10030140,1703,179,1,0.0,463,5,23,2,1,69,0.05555555555555555,250,1,1,573,0.18518518518518517,250,2,1,638,0.23148148148148148,250,1,1,2105,0.32407407407407407,250,0,0,2825,0.2037037037037037,
10030140,1637,222,2,0.0,350,5,122,2,1,335,0.11702127659574468,250,3,1,551,0.2127659574468085,250,3,1,774,0.2765957446808511,250,2,1,828,0.1276595744680851,250,1,1,2105,0.26595744680851063,
10030140,1688,23,2,0.0,69,5,183,3,1,328,0.275,179,1,1,463,0.15,250,2,1,638,0.175,250,2,1,828,0.175,250,1,1,2105,0.225,
10030140,1757,153,2,0.0,335,5,198,3,1,472,0.15555555555555556,250,1,1,573,0.2111111111111111,250,2,1,638,0.23333333333333334,250,3,1,873,0.17777777777777778,250,2,1,1146,0.2222222222222222,
10050068,1401,86,1,0.4,184,5,134,2,2,265,0.15625,250,2,2,503,0.203125,221,1,1,718,0.171875,250,1,1,822,0.28125,250,0,0,2314,0.1875,
10050068,1426,70,1,0.2,175,5,250,1,1,822,0.09375,48,1,2,834,0.21875,250,2,1,890,0.28125,250,2,1,1422,0.109375,250,0,0,2314,0.296875,
10050068,1341,57,2,0.4,240,5,13,3,2,51,0.03409090909090909,250,2,2,686,0.375,221,1,1,718,0.10227272727272728,250,1,1,834,0.3181818181818182,250,2,1,1205,0.17045454545454544,
10050068,1473,250,2,0.4,527,5,250,3,2,649,0.2,250,1,1,822,0.20909090909090908,250,2,1,860,0.20909090909090908,250,3,2,865,0.17272727272727273,250,2,1,890,0.20909090909090908,
10010115,317,135,1,0.4,395,5,6,2,2,24,0.0625,127,1,1,360,0.17708333333333334,250,2,1,705,0.25,173,1,2,1414,0.25,250,0,0,2314,0.2604166666666667,
10010115,325,127,1,0.2,360,5,135,1,1,395,0.18085106382978725,250,2,1,705,0.1595744680851064,250,1,1,841,0.2553191489361702,250,2,2,1397,0.19148936170212766,250,0,0,2314,0.2127659574468085,
10010115,282,104,2,0.4,237,5,97,3,1,376,0.08333333333333333,195,2,1,474,0.23809523809523808,250,1,1,841,0.08333333333333333,250,3,2,913,0.2261904761904762,250,2,2,1397,0.36904761904761907,
10010115,294,55,2,0.2,250,5,140,3,1,255,0.06976744186046512,54,2,1,289,0.046511627906976744,250,2,1,1196,0.313953488372093,173,1,2,1414,0.1744186046511628,250,3,1,2300,0.3953488372093023,
10010115,301,54,2,0.2,289,5,17,3,1,53,0.05434782608695652,55,2,1,250,0.043478260869565216,250,2,1,705,0.2608695652173913,173,1,2,1414,0.25,250,3,1,2300,0.391304347826087,
10010115,443,250,2,0.2,491,5,22,3,1,72,0.125,2,1,0,610,0.19642857142857142,250,2,1,1426,0.26785714285714285,250,2,1,1615,0.26785714285714285,250,1,1,1643,0.14285714285714285,
10050057,1462,51,1,0.6,155,5,80,2,2,190,0.15151515151515152,1,1,0,234,0.09090909090909091,114,1,1,433,0.13636363636363635,58,2,2,840,0.36363636363636365,250,0,0,2556,0.25757575757575757,
10050057,1474,114,1,0.6,433,5,51,1,1,155,0.07758620689655173,80,2,2,190,0.12931034482758622,1,1,0,242,0.08620689655172414,124,2,2,1399,0.3620689655172414,250,0,0,2556,0.3448275862068966,
10050057,1537,14,1,0.2,72,5,38,2,1,193,0.325,1,1,0,242,0.05,250,2,1,575,0.125,250,1,1,605,0.15,250,0,0,2556,0.35,
10050057,1473,121,2,0.4,347,5,38,2,1,193,0.1836734693877551,1,1,0,242,0.12244897959183673,250,2,1,575,0.16326530612244897,250,3,1,1060,0.25510204081632654,124,2,2,1399,0.2755102040816326,
10050057,1490,75,2,0.6,290,5,1,1,0,234,0.14130434782608695,59,3,2,249,0.16304347826086957,118,1,1,425,0.16304347826086957,58,2,2,840,0.29347826086956524,250,2,1,1051,0.2391304347826087,
10050057,1536,85,2,0.2,222,5,137,2,1,366,0.2702702702702703,118,1,1,425,0.20270270270270271,72,3,1,447,0.21621621621621623,250,2,1,1051,0.14864864864864866,250,3,2,1078,0.16216216216216217,
10050057,1551,137,2,0.2,366,5,20,2,1,117,0.10638297872340426,85,2,1,222,0.2127659574468085,118,1,1,425,0.20212765957446807,72,3,1,447,0.2127659574468085,3,1,0,650,0.26595744680851063,
10050057,1581,20,2,0.4,117,5,137,2,1,366,0.17857142857142858,5,2,2,409,0.32142857142857145,72,3,1,447,0.16071428571428573,3,1,0,650,0.14285714285714285,250,3,1,1348,0.19642857142857142,
10050057,1586,7,2,0.8,42,5,2,1,0,340,0.16666666666666666,5,2,2,409,0.16666666666666666,119,2,1,488,0.16666666666666666,72,3,2,644,0.23333333333333334,3,1,0,650,0.26666666666666666,
10030178,1011,102,1,0.0,270,5,18,1,1,81,0.0875,88,2,1,167,0.1375,161,1,1,302,0.1875,250,2,1,596,0.325,250,0,0,2797,0.2625,
10030178,1017,18,1,0.0,81,5,14,1,1,65,0.14583333333333334,102,1,1,270,0.14583333333333334,250,2,1,596,0.0625,250,2,1,862,0.375,250,0,0,2797,0.2708333333333333,
10030178,1040,161,1,0.0,302,5,88,2,1,167,0.14772727272727273,102,1,1,270,0.17045454545454544,250,1,1,422,0.2159090909090909,250,2,1,980,0.2159090909090909,250,0,0,2797,0.25,
10030178,992,88,2,0.0,167,5,102,1,1,270,0.1774193548387097,161,1,1,302,0.20967741935483872,250,2,1,596,0.20967741935483872,250,2,1,980,0.24193548387096775,250,3,1,1749,0.16129032258064516,
10030178,1097,241,2,0.0,556,5,250,1,1,500,0.14655172413793102,250,2,1,640,0.13793103448275862,250,1,1,690,0.2672413793103448,250,3,1,1008,0.2672413793103448,250,2,1,1334,0.1810344827586207,
10030178,1141,65,2,0.0,185,5,50,2,1,151,0.19117647058823528,140,1,1,275,0.19117647058823528,250,1,1,536,0.20588235294117646,250,3,1,925,0.2647058823529412,250,2,1,1035,0.14705882352941177,
10030178,1168,50,2,0.0,151,5,65,2,1,185,0.23214285714285715,140,1,1,275,0.16071428571428573,250,2,1,462,0.19642857142857142,250,3,1,925,0.23214285714285715,250,3,1,1005,0.17857142857142858,
10010123,1535,250,1,0.0,422,5,246,2,1,476,0.28431372549019607,250,1,1,546,0.20588235294117646,250,2,1,633,0.06862745098039216,250,1,1,1191,0.19607843137254902,250,0,0,2759,0.24509803921568626,
10010123,1583,144,1,0.0,365,5,17,2,1,81,0.18478260869565216,36,2,1,125,0.18478260869565216,250,1,1,546,0.21739130434782608,250,1,1,1440,0.20652173913043478,250,0,0,2759,0.20652173913043478,
10010123,1664,117,1,0.0,295,5,27,2,1,49,0.09302325581395349,164,1,1,394,0.22093023255813954,250,2,1,649,0.2558139534883721,250,1,1,1440,0.2441860465116279,250,0,0,2759,0.18604651162790697,
10010123,1471,250,2,0.0,411,5,250,3,1,654,0.1836734693877551,250,3,1,663,0.2653061224489796,250,2,1,991,0.11224489795918367,250,1,1,1191,0.1836734693877551,250,2,1,1263,0.25510204081632654,
10010123,1524,44,2,0.0,149,5,17,2,1,81,0.015151515151515152,94,3,1,261,0.18181818181818182,250,1,1,546,0.24242424242424243,250,2,1,633,0.24242424242424243,250,3,1,1018,0.3181818181818182,
10010123,1571,17,2,0.0,81,5,36,2,1,125,0.0625,44,2,1,149,0.020833333333333332,144,1,1,365,0.3541666666666667,250,1,1,546,0.16666666666666666,250,3,1,1018,0.3958333333333333,
10010123,1669,186,2,0.0,385,5,164,1,1,394,0.24,250,2,1,416,0.16,208,3,1,440,0.23,250,1,1,463,0.16,250,2,1,1045,0.21,
10010123,1683,233,2,0.0,498,5,209,2,1,416,0.21428571428571427,250,3,1,786,0.11607142857142858,250,2,1,1140,0.16964285714285715,250,3,1,1263,0.2767857142857143,250,1,1,1440,0.22321428571428573,
10050050,1437,116,1,0.0,443,5,28,1,1,187,0.17272727272727273,250,2,1,640,0.3181818181818182,250,1,1,1358,0.07272727272727272,250,1,1,1437,0.18181818181818182,250,0,0,2737,0.2545454545454545,
