SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,NAN
10050002,785,250,2,0.16666666666666666,576,6,39,3,1,164,0.11016949152542373,57,3,1,184,0.16101694915254236,1,1,0,232,0.2033898305084746,73,2,1,242,0.17796610169491525,175,1,1,566,0.1271186440677966,250,2,1,784,0.22033898305084745,
10010108,93,168,1,0.0,462,6,37,2,1,156,0.08490566037735849,33,2,1,161,0.22641509433962265,61,2,1,260,0.09433962264150944,101,1,1,359,0.16981132075471697,250,1,1,753,0.2358490566037736,250,0,0,2709,0.18867924528301888,
10010108,105,250,1,0.0,753,6,37,2,1,156,0.16417910447761194,168,1,1,462,0.1865671641791045,250,2,1,542,0.07462686567164178,250,1,1,730,0.20149253731343283,250,2,1,1032,0.26119402985074625,250,0,0,2709,0.11194029850746269,
10010108,118,250,2,0.16666666666666666,502,6,20,3,1,68,0.10526315789473684,61,2,1,260,0.13157894736842105,101,1,1,359,0.15789473684210525,250,3,1,809,0.2631578947368421,250,2,1,1012,0.16666666666666666,166,1,2,1116,0.17543859649122806,
10010108,132,61,2,0.0,260,6,20,3,1,68,0.10256410256410256,33,2,1,161,0.16666666666666666,101,1,1,359,0.16666666666666666,168,1,1,462,0.1282051282051282,250,2,1,502,0.19230769230769232,250,3,1,1874,0.24358974358974358,
10010108,1667,212,2,0.16666666666666666,502,6,26,2,1,104,0.08771929824561403,250,3,1,548,0.19298245614035087,150,3,1,595,0.23684210526315788,45,1,2,679,0.19298245614035087,250,2,1,1380,0.17543859649122806,250,2,1,1577,0.11403508771929824,
10050005,903,250,1,0.0,753,6,65,2,1,166,0.14,250,2,1,416,0.18666666666666668,250,2,1,556,0.08666666666666667,250,1,1,1098,0.16,250,1,1,1183,0.09333333333333334,250,0,0,2881,0.3333333333333333,
10050005,936,212,1,0.16666666666666666,775,6,45,2,1,90,0.09090909090909091,110,1,1,396,0.23484848484848486,250,2,1,724,0.10606060606060606,214,1,2,1251,0.16666666666666666,250,2,1,1296,0.20454545454545456,250,0,0,2881,0.19696969696969696,
10050005,993,80,1,0.0,217,6,13,1,1,99,0.21052631578947367,41,1,1,177,0.19736842105263158,93,2,1,214,0.17105263157894737,250,1,1,1183,0.27631578947368424,250,2,1,1201,0.13157894736842105,250,0,0,2881,0.013157894736842105,
10050005,1016,250,1,0.3333333333333333,869,6,46,2,2,209,0.14189189189189189,99,2,1,291,0.08783783783783784,155,2,1,297,0.14189189189189189,250,1,1,914,0.1891891891891892,214,1,2,1251,0.2702702702702703,250,0,0,2881,0.16891891891891891,
10050005,1022,250,1,0.16666666666666666,914,6,41,1,1,177,0.11428571428571428,46,2,2,209,0.15,250,2,1,545,0.15714285714285714,250,1,1,869,0.2,250,2,1,1201,0.2357142857142857,250,0,0,2881,0.14285714285714285,
10050005,845,250,2,0.3333333333333333,416,6,65,2,1,166,0.08653846153846154,250,2,2,657,0.20192307692307693,250,3,2,716,0.19230769230769232,250,1,1,753,0.2692307692307692,250,1,1,1098,0.057692307692307696,250,3,1,1104,0.19230769230769232,
10050005,926,250,2,0.0,556,6,65,2,1,166,0.09482758620689655,250,3,1,691,0.1724137931034483,250,1,1,753,0.11206896551724138,250,3,1,1104,0.21551724137931033,250,2,1,1164,0.1896551724137931,250,1,1,1183,0.21551724137931033,
10050005,992,173,2,0.16666666666666666,594,6,8,3,1,45,0.06557377049180328,93,2,1,214,0.1721311475409836,250,3,1,1084,0.19672131147540983,250,3,2,1132,0.1557377049180328,250,2,1,1164,0.14754098360655737,250,1,1,1183,0.26229508196721313,
10050005,1027,99,2,0.3333333333333333,291,6,97,3,2,191,0.1375,40,2,1,192,0.1375,155,2,1,297,0.175,250,1,1,869,0.1625,250,3,1,1070,0.2,214,1,2,1251,0.1875,
10050005,1042,155,2,0.3333333333333333,297,6,97,3,2,191,0.15476190476190477,46,2,2,209,0.03571428571428571,116,3,1,255,0.16666666666666666,99,2,1,291,0.16666666666666666,250,1,1,869,0.25,250,3,1,907,0.2261904761904762,
10030182,1015,185,1,0.0,336,6,4,1,0,22,0.06521739130434782,60,1,1,179,0.20652173913043478,219,1,1,415,0.1956521739130435,250,2,1,1118,0.2717391304347826,250,2,1,1153,0.1956521739130435,250,0,0,2508,0.06521739130434782,
10030182,1076,72,1,0.0,144,6,29,2,1,89,0.08333333333333333,101,2,1,107,0.13333333333333333,43,1,1,163,0.21666666666666667,250,2,1,874,0.26666666666666666,250,1,1,1280,0.06666666666666667,250,0,0,2508,0.23333333333333334,
10030182,1151,29,1,0.0,137,6,71,2,1,355,0.014705882352941176,234,1,1,429,0.35294117647058826,250,2,1,444,0.29411764705882354,250,2,1,779,0.08823529411764706,250,1,1,1280,0.14705882352941177,250,0,0,2508,0.10294117647058823,
10030182,1004,250,2,0.0,1118,6,101,2,1,107,0.08139534883720931,42,3,1,211,0.11046511627906977,91,3,1,280,0.20348837209302326,219,1,1,415,0.14534883720930233,250,2,1,1153,0.27325581395348836,250,3,1,1473,0.18604651162790697,
10030182,1033,101,2,0.0,107,6,29,2,1,89,0.19230769230769232,72,1,1,144,0.15384615384615385,43,1,1,163,0.19230769230769232,91,3,1,280,0.1346153846153846,219,1,1,415,0.057692307692307696,250,2,1,1118,0.2692307692307692,
10030182,1099,83,2,0.0,363,6,34,2,1,187,0.03125,96,3,1,211,0.1875,250,2,1,409,0.14583333333333334,117,1,1,478,0.22916666666666666,250,3,1,1126,0.20833333333333334,250,1,1,1216,0.19791666666666666,
10030182,1144,250,2,0.0,409,6,23,3,1,76,0.125,52,2,1,169,0.15625,83,2,1,363,0.14583333333333334,117,1,1,478,0.19791666666666666,250,3,1,1126,0.17708333333333334,250,3,1,1677,0.19791666666666666,
10030182,1200,250,2,0.0,444,6,29,1,1,137,0.19607843137254902,181,3,1,461,0.16666666666666666,250,2,1,711,0.12745098039215685,250,2,1,779,0.19607843137254902,250,3,1,909,0.11764705882352941,250,1,1,1280,0.19607843137254902,
10050033,611,127,1,0.16666666666666666,440,6,17,2,1,58,0.09090909090909091,170,1,1,414,0.14545454545454545,2,1,0,670,0.045454545454545456,250,2,1,714,0.23636363636363636,250,2,1,1020,0.13636363636363635,250,0,0,2305,0.34545454545454546,
10050033,715,123,1,0.6666666666666666,421,6,42,2,2,127,0.03636363636363636,2,1,0,670,0.17272727272727273,133,2,2,700,0.07272727272727272,183,2,2,914,0.2909090909090909,250,1,1,1088,0.23636363636363636,250,0,0,2305,0.19090909090909092,
10050033,738,250,2,0.5,299,6,89,2,2,154,0.16279069767441862,168,2,2,217,0.1744186046511628,151,1,1,219,0.08139534883720931,118,3,1,414,0.11627906976744186,154,1,1,469,0.23255813953488372,250,3,2,1212,0.23255813953488372,
10010130,583,250,1,0.0,624,6,74,1,1,245,0.125,148,2,1,314,0.1323529411764706,250,2,1,325,0.09558823529411764,250,2,1,630,0.10294117647058823,250,1,1,2069,0.3235294117647059,250,0,0,2623,0.22058823529411764,
10010130,685,104,1,0.0,313,6,13,2,1,55,0.15555555555555556,117,1,1,284,0.18888888888888888,250,2,1,674,0.1111111111111111,250,2,1,812,0.23333333333333334,250,1,1,1145,0.044444444444444446,250,0,0,2623,0.26666666666666666,
10010130,499,250,2,0.0,635,6,151,3,1,457,0.12307692307692308,152,2,1,458,0.11538461538461539,250,2,1,625,0.23076923076923078,250,3,1,667,0.15384615384615385,250,1,1,1138,0.1076923076923077,250,3,1,1985,0.2692307692307692,
10010130,548,250,2,0.0,625,6,46,3,1,118,0.07692307692307693,48,2,1,151,0.06153846153846154,250,2,1,635,0.23076923076923078,250,3,1,667,0.13846153846153847,250,3,1,1047,0.2846153846153846,250,1,1,1138,0.2076923076923077,
10010130,563,250,2,0.0,605,6,167,3,1,284,0.11904761904761904,99,2,1,289,0.07936507936507936,250,2,1,325,0.16666666666666666,250,3,1,566,0.16666666666666666,250,3,1,1307,0.23809523809523808,250,1,1,2069,0.23015873015873015,
10010130,568,250,2,0.0,325,6,132,3,1,286,0.1326530612244898,148,2,1,314,0.23469387755102042,250,3,1,566,0.12244897959183673,250,2,1,605,0.21428571428571427,250,1,1,624,0.1326530612244898,250,1,1,2069,0.16326530612244897,
10010130,651,250,2,0.0,586,6,107,2,1,151,0.03225806451612903,57,3,1,255,0.12096774193548387,170,3,1,295,0.1693548387096774,230,2,1,430,0.20967741935483872,250,1,1,870,0.20161290322580644,250,3,1,1187,0.2661290322580645,
10010130,656,230,2,0.0,430,6,57,3,1,255,0.20909090909090908,117,1,1,284,0.1,117,3,1,444,0.08181818181818182,250,2,1,586,0.23636363636363636,250,2,1,812,0.14545454545454545,250,1,1,870,0.22727272727272727,
10010130,686,250,2,0.0,504,6,35,3,1,125,0.10909090909090909,92,2,1,333,0.18181818181818182,147,2,1,336,0.18181818181818182,250,3,1,748,0.2545454545454545,250,3,1,1166,0.18181818181818182,250,1,1,2069,0.09090909090909091,
10030176,587,250,2,0.0,1000,6,166,2,1,311,0.1111111111111111,250,3,1,621,0.2037037037037037,250,2,1,730,0.1728395061728395,250,3,1,731,0.16666666666666666,250,3,1,765,0.16666666666666666,250,1,1,1259,0.17901234567901234,
10030176,644,250,2,0.0,852,6,15,3,1,60,0.08,22,2,1,112,0.14666666666666667,165,3,1,553,0.19333333333333333,250,2,1,595,0.14666666666666667,250,1,1,693,0.24666666666666667,250,1,1,835,0.18666666666666668,
10030176,670,250,2,0.0,595,6,57,3,1,170,0.09016393442622951,165,3,1,553,0.2459016393442623,250,2,1,634,0.21311475409836064,250,1,1,693,0.05737704918032787,250,2,1,852,0.18032786885245902,250,3,1,1061,0.21311475409836064,
10030176,684,207,2,0.0,311,6,2,1,0,12,0.04081632653061224,21,1,1,100,0.1326530612244898,170,2,1,451,0.17346938775510204,250,2,1,823,0.08163265306122448,250,1,1,1175,0.24489795918367346,250,1,1,1259,0.32653061224489793,
10030176,717,250,2,0.0,634,6,250,3,1,437,0.078125,250,1,1,448,0.078125,250,2,1,511,0.2421875,250,2,1,595,0.203125,250,1,1,693,0.203125,250,3,1,1061,0.1953125,
10030176,721,250,2,0.16666666666666666,511,6,51,2,2,239,0.21052631578947367,250,3,1,437,0.14912280701754385,250,1,1,448,0.08771929824561403,250,3,1,535,0.12280701754385964,250,2,1,634,0.2719298245614035,250,1,1,1100,0.15789473684210525,
10030176,750,250,2,0.16666666666666666,872,6,1,1,0,74,0.05194805194805195,58,2,1,98,0.06493506493506493,77,3,1,359,0.2012987012987013,250,1,1,1100,0.2532467532467532,250,1,1,1175,0.24675324675324675,250,2,1,1395,0.18181818181818182,
10050034,1010,250,1,0.0,628,6,250,2,1,257,0.078125,250,2,1,908,0.140625,250,1,1,994,0.078125,250,2,1,1267,0.28125,250,1,1,1307,0.265625,250,0,0,2610,0.15625,
10050034,917,250,2,0.16666666666666666,444,6,250,3,1,407,0.15178571428571427,2,1,0,418,0.08928571428571429,250,3,1,661,0.17857142857142858,250,2,1,672,0.22321428571428573,155,2,1,682,0.29464285714285715,250,2,1,1020,0.0625,
10050034,950,250,2,0.16666666666666666,672,6,162,2,1,253,0.09848484848484848,2,1,0,418,0.18181818181818182,250,2,1,444,0.1893939393939394,250,3,1,515,0.12878787878787878,250,3,1,661,0.22727272727272727,244,1,1,819,0.17424242424242425,
10050034,1043,250,2,0.16666666666666666,821,6,162,2,1,253,0.0410958904109589,182,3,1,351,0.14383561643835616,250,3,1,573,0.18493150684931506,250,3,1,667,0.136986301369863,244,1,1,819,0.23972602739726026,250,2,2,1219,0.2534246575342466,
10050034,1049,250,2,0.0,257,6,250,3,1,532,0.07317073170731707,230,3,1,592,0.15853658536585366,250,2,1,616,0.18292682926829268,250,1,1,628,0.12195121951219512,250,2,1,908,0.2926829268292683,250,1,1,1307,0.17073170731707318,
10050034,1094,250,2,0.0,697,6,250,3,1,479,0.12686567164179105,250,2,1,600,0.17164179104477612,250,2,1,616,0.17164179104477612,250,2,1,1228,0.16417910447761194,250,1,1,1307,0.1865671641791045,250,3,1,1418,0.1791044776119403,
10010112,525,198,1,0.0,507,6,2,2,1,13,0.04310344827586207,124,1,1,315,0.12931034482758622,224,1,1,493,0.1206896551724138,250,2,1,503,0.2672413793103448,250,2,1,1250,0.20689655172413793,250,0,0,2418,0.23275862068965517,
10010112,580,250,1,0.0,683,6,230,2,1,351,0.10606060606060606,131,2,1,402,0.25,224,1,1,493,0.07575757575757576,250,1,1,676,0.05303030303030303,250,2,1,1399,0.1893939393939394,250,0,0,2418,0.32575757575757575,
10010112,622,66,1,0.0,335,6,2,2,1,10,0.0392156862745098,52,2,1,134,0.16666666666666666,23,1,1,153,0.029411764705882353,250,2,1,633,0.3137254901960784,250,1,1,993,0.22549019607843138,250,0,0,2418,0.22549019607843138,
10010112,480,76,2,0.0,206,6,2,2,1,12,0.05555555555555555,124,1,1,315,0.1388888888888889,250,2,1,503,0.09722222222222222,229,3,1,527,0.2361111111111111,250,1,1,993,0.19444444444444445,250,3,1,2333,0.2777777777777778,
10010112,488,250,2,0.0,503,6,2,2,1,13,0.034482758620689655,76,2,1,206,0.0603448275862069,124,1,1,315,0.1896551724137931,198,1,1,507,0.2672413793103448,229,3,1,527,0.2413793103448276,250,3,1,616,0.20689655172413793,
10010112,538,250,2,0.16666666666666666,640,6,215,3,2,372,0.12698412698412698,134,2,1,390,0.21428571428571427,250,2,1,521,0.19047619047619047,250,3,1,562,0.16666666666666666,250,3,1,751,0.14285714285714285,250,1,1,993,0.15873015873015872,
10010112,628,145,2,0.0,503,6,52,2,1,134,0.09090909090909091,104,2,1,275,0.20909090909090908,128,3,1,288,0.10909090909090909,250,3,1,396,0.08181818181818182,250,1,1,993,0.20909090909090908,250,3,1,1530,0.3,
10010112,648,250,2,0.0,633,6,2,2,1,10,0.023076923076923078,23,1,1,153,0.14615384615384616,66,1,1,335,0.24615384615384617,250,1,1,676,0.13846153846153847,250,2,1,838,0.2,250,3,1,1277,0.24615384615384617,
10030140,1604,250,1,0.5,606,6,34,2,2,143,0.10655737704918032,46,1,1,177,0.12295081967213115,65,2,2,233,0.13114754098360656,172,1,2,678,0.1721311475409836,250,2,1,1222,0.20491803278688525,250,0,0,2825,0.26229508196721313,
10030140,1630,184,1,0.3333333333333333,427,6,13,2,2,73,0.12280701754385964,88,1,1,262,0.10526315789473684,172,1,2,678,0.21929824561403508,250,2,1,682,0.24561403508771928,250,2,1,1107,0.02631578947368421,250,0,0,2825,0.2807017543859649,
10030140,1712,250,1,0.16666666666666666,611,6,88,1,1,262,0.0873015873015873,250,2,1,429,0.0873015873015873,160,2,2,566,0.23015873015873015,250,1,1,736,0.23015873015873015,250,2,1,1386,0.18253968253968253,250,0,0,2825,0.18253968253968253,
10030140,1732,250,1,0.0,573,6,73,1,1,290,0.14166666666666666,153,2,1,335,0.15833333333333333,179,1,1,463,0.16666666666666666,250,2,1,638,0.14166666666666666,250,2,1,1146,0.13333333333333333,250,0,0,2825,0.25833333333333336,
10030140,1747,250,1,0.0,736,6,73,1,1,290,0.11940298507462686,250,2,1,429,0.15671641791044777,250,1,1,611,0.21641791044776118,250,2,1,1011,0.17164179104477612,250,2,1,1146,0.16417910447761194,250,0,0,2825,0.17164179104477612,
10030140,11,250,2,0.0,429,6,18,3,1,67,0.0196078431372549,250,1,1,611,0.10784313725490197,250,1,1,736,0.20588235294117646,250,2,1,1011,0.19607843137254902,250,2,1,1386,0.2549019607843137,250,3,1,1441,0.21568627450980393,
10030140,43,250,2,0.16666666666666666,1011,6,250,2,1,429,0.1282051282051282,250,1,1,736,0.14743589743589744,250,3,2,825,0.1794871794871795,250,3,1,847,0.17307692307692307,250,2,1,1146,0.21153846153846154,250,3,1,1441,0.16025641025641027,
10030140,1602,122,2,0.16666666666666666,335,6,14,2,1,97,0.07608695652173914,222,2,1,350,0.11956521739130435,250,3,1,551,0.15217391304347827,250,2,2,1268,0.08695652173913043,250,3,1,1771,0.33695652173913043,250,1,1,2105,0.22826086956521738,
10030140,1615,250,2,0.3333333333333333,682,6,13,2,2,73,0.0661764705882353,250,3,1,213,0.13970588235294118,184,1,1,427,0.20588235294117646,250,3,1,549,0.25,250,3,2,958,0.2867647058823529,250,2,1,1107,0.051470588235294115,
10050068,1327,250,1,0.16666666666666666,834,6,67,1,1,197,0.14,57,2,1,240,0.18666666666666668,174,2,2,340,0.10666666666666667,221,1,1,718,0.14666666666666667,250,2,1,1205,0.23333333333333334,250,0,0,2314,0.18666666666666668,
10050068,1369,221,1,0.3333333333333333,718,6,86,1,1,184,0.08461538461538462,57,2,1,240,0.06923076923076923,250,2,2,503,0.19230769230769232,250,2,2,686,0.18461538461538463,250,1,1,834,0.16923076923076924,250,0,0,2314,0.3,
10050068,1306,250,2,0.6666666666666666,558,6,59,2,2,574,0.06451612903225806,250,3,2,651,0.22580645161290322,250,3,1,721,0.1532258064516129,250,3,2,762,0.12096774193548387,250,1,1,1143,0.31451612903225806,250,2,2,1166,0.12096774193548387,
10050068,1478,250,2,0.5,860,6,146,3,2,212,0.11038961038961038,134,2,2,265,0.11038961038961038,250,2,1,527,0.14935064935064934,250,3,2,649,0.16233766233766234,250,1,1,822,0.18831168831168832,250,3,1,993,0.2792207792207792,
10010115,306,195,2,0.16666666666666666,474,6,63,3,1,96,0.10185185185185185,104,2,1,237,0.18518518518518517,243,3,1,444,0.2037037037037037,250,2,1,574,0.12962962962962962,250,1,1,841,0.2037037037037037,250,3,2,913,0.17592592592592593,
10010115,359,250,2,0.0,574,6,2,2,1,23,0.040983606557377046,63,3,1,96,0.11475409836065574,214,3,1,403,0.18032786885245902,195,2,1,474,0.11475409836065574,250,1,1,841,0.21311475409836064,250,1,1,1643,0.3360655737704918,
10010115,385,211,2,0.0,188,6,2,2,1,23,0.02702702702702703,14,2,1,98,0.16216216216216217,214,3,1,403,0.25675675675675674,182,3,1,482,0.2972972972972973,250,3,1,1144,0.13513513513513514,250,1,1,1643,0.12162162162162163,
10050057,1563,250,1,0.0,605,6,14,1,1,72,0.046875,250,2,1,480,0.109375,250,2,1,575,0.140625,250,2,1,698,0.171875,245,1,1,791,0.3046875,250,0,0,2556,0.2265625,
10050057,1596,245,1,0.3333333333333333,791,6,53,2,2,182,0.17123287671232876,2,1,0,340,0.08904109589041095,250,2,1,480,0.1095890410958904,250,1,1,605,0.2671232876712329,250,2,1,1910,0.2328767123287671,250,0,0,2556,0.13013698630136986,
10050057,1555,250,2,0.16666666666666666,698,6,26,3,2,63,0.09090909090909091,250,2,1,480,0.17424242424242425,250,2,1,575,0.22727272727272727,250,1,1,605,0.16666666666666666,250,3,1,661,0.25,250,3,1,1245,0.09090909090909091,
10050057,1627,250,2,0.16666666666666666,480,6,26,3,2,63,0.08928571428571429,250,1,1,605,0.125,250,2,1,698,0.20535714285714285,245,1,1,791,0.14285714285714285,250,2,1,1910,0.20535714285714285,250,3,1,1912,0.23214285714285715,
10050057,1633,119,2,0.6666666666666666,488,6,7,2,1,42,0.044642857142857144,53,2,2,182,0.11607142857142858,250,3,1,239,0.08928571428571429,2,1,0,340,0.1875,118,3,2,508,0.2767857142857143,72,3,2,644,0.2857142857142857,
10030178,1037,250,1,0.0,422,6,58,1,1,158,0.11224489795918367,161,1,1,302,0.19387755102040816,131,2,1,396,0.15306122448979592,250,2,1,804,0.24489795918367346,250,2,1,980,0.20408163265306123,250,0,0,2797,0.09183673469387756,
10030178,1072,250,1,0.0,690,6,14,1,1,65,0.06521739130434782,250,1,1,500,0.12318840579710146,241,2,1,556,0.2246376811594203,250,2,1,640,0.18840579710144928,250,2,1,862,0.17391304347826086,250,0,0,2797,0.2246376811594203,
10030178,1117,250,1,0.0,500,6,54,1,1,207,0.09482758620689655,241,2,1,556,0.14655172413793102,250,1,1,690,0.14655172413793102,250,2,1,1062,0.23275862068965517,250,2,1,1334,0.12931034482758622,250,0,0,2797,0.25,
10030178,1120,250,1,0.0,536,6,58,1,1,158,0.0847457627118644,65,2,1,185,0.11864406779661017,140,1,1,275,0.07627118644067797,131,2,1,396,0.1440677966101695,250,2,1,1035,0.2627118644067797,250,0,0,2797,0.3135593220338983,
10030178,1149,128,1,0.0,329,6,54,1,1,207,0.21739130434782608,140,1,1,275,0.07608695652173914,250,2,1,462,0.16304347826086957,250,2,1,975,0.2608695652173913,250,2,1,1062,0.021739130434782608,250,0,0,2797,0.2608695652173913,
10030178,1152,140,1,0.0,275,6,50,2,1,151,0.1125,65,2,1,185,0.1625,128,1,1,329,0.0875,250,2,1,462,0.25,250,1,1,536,0.1125,250,0,0,2797,0.275,
10030178,990,250,2,0.0,596,6,18,1,1,81,0.023809523809523808,88,2,1,167,0.10317460317460317,102,1,1,270,0.20634920634920634,250,3,1,598,0.1746031746031746,250,2,1,862,0.23015873015873015,250,3,1,1749,0.2619047619047619,
10030178,1080,131,2,0.0,396,6,58,1,1,158,0.125,250,1,1,422,0.15625,250,1,1,536,0.17708333333333334,250,2,1,804,0.20833333333333334,250,3,1,1005,0.1875,250,2,1,1035,0.14583333333333334,
10030178,1183,250,2,0.0,462,6,50,2,1,151,0.10185185185185185,181,3,1,252,0.1574074074074074,140,1,1,275,0.18518518518518517,128,1,1,329,0.1388888888888889,250,2,1,975,0.21296296296296297,250,3,1,1005,0.2037037037037037,
10010123,1552,250,1,0.0,546,6,17,2,1,81,0.06504065040650407,44,2,1,149,0.12195121951219512,144,1,1,365,0.16260162601626016,250,1,1,422,0.17073170731707318,250,2,1,633,0.21138211382113822,250,0,0,2759,0.2682926829268293,
10010123,1628,250,1,0.0,463,6,186,2,1,385,0.14285714285714285,164,1,1,394,0.1875,250,2,1,416,0.09821428571428571,250,1,1,611,0.07142857142857142,250,2,1,864,0.2767857142857143,250,0,0,2759,0.22321428571428573,
10010123,1655,164,1,0.0,394,6,27,2,1,49,0.1,117,1,1,295,0.19,186,2,1,385,0.24,250,1,1,463,0.21,250,2,1,1045,0.02,250,0,0,2759,0.24,
10010123,1498,246,2,0.0,476,6,88,3,1,180,0.12931034482758622,250,3,1,336,0.15517241379310345,250,1,1,422,0.25,250,2,1,633,0.19827586206896552,250,1,1,1191,0.07758620689655173,250,2,1,1263,0.1896551724137931,
10010123,1527,250,2,0.0,991,6,15,2,1,78,0.125,250,2,1,411,0.06875,207,3,1,504,0.125,250,1,1,611,0.175,250,3,1,654,0.2625,250,1,1,1191,0.24375,
10010123,1600,36,2,0.0,125,6,17,2,1,81,0.05,68,3,1,219,0.13333333333333333,144,1,1,365,0.2833333333333333,250,3,1,1018,0.23333333333333334,250,2,1,1140,0.21666666666666667,250,1,1,1440,0.08333333333333333,
10010123,1627,250,2,0.0,864,6,174,3,1,320,0.09868421052631579,115,3,1,364,0.125,250,2,1,416,0.1118421052631579,250,1,1,463,0.20394736842105263,250,1,1,611,0.2236842105263158,250,2,1,1189,0.23684210526315788,
10010123,1678,250,2,0.0,416,6,174,3,1,320,0.20754716981132076,186,2,1,385,0.1509433962264151,208,3,1,440,0.16037735849056603,250,1,1,463,0.10377358490566038,250,3,1,791,0.2169811320754717,250,2,1,864,0.16037735849056603,
10010123,1686,250,2,0.0,649,6,27,2,1,49,0.03968253968253968,117,1,1,295,0.1746031746031746,209,2,1,416,0.1746031746031746,250,2,1,1045,0.20634920634920634,250,3,1,1228,0.16666666666666666,250,1,1,1440,0.23809523809523808,
10010123,1731,209,2,0.0,416,6,12,3,1,52,0.07692307692307693,233,2,1,498,0.23076923076923078,250,2,1,649,0.21153846153846154,250,3,1,1228,0.125,250,3,1,1263,0.2403846153846154,250,1,1,1440,0.11538461538461539,
10050050,1428,250,1,0.16666666666666666,851,6,250,2,1,371,0.12162162162162163,139,2,1,498,0.14864864864864866,250,1,1,713,0.14189189189189189,250,1,1,1437,0.0945945945945946,250,2,2,1805,0.2635135135135135,250,0,0,2737,0.22972972972972974,
10050050,1478,250,1,0.0,713,6,9,2,1,45,0.10483870967741936,23,2,1,87,0.13709677419354838,147,1,1,476,0.07258064516129033,139,2,1,498,0.20161290322580644,250,1,1,851,0.1693548387096774,250,0,0,2737,0.31451612903225806,
10050050,1547,147,1,0.3333333333333333,476,6,9,2,1,45,0.07547169811320754,161,2,1,469,0.19811320754716982,250,1,1,713,0.08490566037735849,85,1,2,1366,0.20754716981132076,250,2,2,1385,0.2169811320754717,250,0,0,2737,0.2169811320754717,
10050050,1345,250,2,0.16666666666666666,515,6,41,2,1,131,0.08035714285714286,250,3,2,759,0.25,250,3,1,761,0.21428571428571427,250,2,1,898,0.13392857142857142,250,3,1,984,0.15178571428571427,250,1,1,1437,0.16964285714285715,
10050050,1369,250,2,0.3333333333333333,898,6,152,3,1,317,0.05128205128205128,78,3,1,340,0.11538461538461539,250,2,1,515,0.09615384615384616,250,3,2,759,0.21153846153846154,250,1,1,1437,0.2564102564102564,250,2,2,1805,0.2692307692307692,
10050050,1386,250,2,0.0,540,6,41,2,1,131,0.10526315789473684,250,3,1,367,0.17543859649122806,250,2,1,640,0.21052631578947367,250,3,1,761,0.24561403508771928,250,3,1,1082,0.21929824561403508,250,1,1,1437,0.043859649122807015,
10050050,1429,250,2,0.0,640,6,250,3,1,367,0.19117647058823528,116,1,1,443,0.25735294117647056,115,2,1,450,0.22058823529411764,250,2,1,540,0.17647058823529413,250,1,1,1358,0.007352941176470588,250,1,1,1437,0.14705882352941177,
10050050,1430,250,2,0.16666666666666666,371,6,73,3,1,257,0.10869565217391304,220,3,1,493,0.20652173913043478,139,2,1,498,0.17391304347826086,250,1,1,851,0.1956521739130435,250,3,1,1490,0.1956521739130435,250,2,2,1805,0.11956521739130435,
10050050,1465,139,2,0.0,498,6,23,2,1,87,0.06896551724137931,73,3,1,257,0.1724137931034483,250,2,1,371,0.13793103448275862,250,3,1,593,0.21551724137931033,250,1,1,713,0.21551724137931033,250,1,1,851,0.1896551724137931,
10050050,1555,230,2,0.0,643,6,58,1,1,166,0.024193548387096774,88,3,1,302,0.16129032258064516,145,2,1,325,0.20161290322580644,250,2,1,524,0.18548387096774194,250,1,1,1358,0.3064516129032258,250,3,1,1396,0.12096774193548387,
10050050,1631,250,2,0.5,755,6,214,2,1,459,0.1875,250,2,1,635,0.1736111111111111,250,3,2,825,0.1597222222222222,250,3,1,993,0.04861111111111111,85,1,2,1366,0.1597222222222222,250,3,2,1592,0.2708333333333333,
10030147,744,250,2,0.0,1090,6,26,1,1,68,0.052941176470588235,29,1,1,140,0.1588235294117647,250,1,1,678,0.20588235294117646,250,2,1,681,0.22941176470588234,250,3,1,732,0.17058823529411765,250,2,1,837,0.18235294117647058,
10030147,764,238,2,0.0,568,6,83,2,1,300,0.09016393442622951,219,2,1,392,0.10655737704918032,221,3,1,457,0.23770491803278687,250,3,1,917,0.13934426229508196,250,1,1,1238,0.3360655737704918,250,3,1,1723,0.09016393442622951,
10030147,778,250,2,0.0,681,6,26,1,1,68,0.04411764705882353,95,1,1,391,0.16911764705882354,250,3,1,467,0.09558823529411764,250,3,1,732,0.16911764705882354,250,2,1,950,0.23529411764705882,250,2,1,1090,0.2867647058823529,
10030147,890,250,2,0.5,802,6,24,2,2,73,0.04666666666666667,149,2,1,337,0.19333333333333333,250,3,2,717,0.22666666666666666,250,2,1,835,0.14666666666666667,250,3,1,885,0.13333333333333333,59,1,2,1027,0.25333333333333335,
10030147,948,250,2,0.5,835,6,250,3,1,530,0.24,241,3,2,556,0.18666666666666668,250,3,2,717,0.06666666666666667,250,2,1,802,0.14666666666666667,250,2,1,839,0.13333333333333333,59,1,2,1027,0.22666666666666666,
